train,val
0.00022610933688680366,0.0004124657499893709
0.00016192069377885177,0.0004062563963651614
0.00015250062657725137,0.00039552706119420103
0.00015239894757075465,0.00042961748530445177
0.0001478329295017184,0.0004363680886706906
0.00014722916041078028,0.0004049053231283847
0.0001434060472336081,0.00037361915242039976
0.00015083397182433155,0.00039368574144979816
0.0001476686949895749,0.00042318702528862287
0.00014202034630562754,0.00033038375631607933
0.0001462515114060446,0.00043879588161649185
0.00014262990393986954,0.0003492088847144142
0.00014161176194989422,0.0003563034265262235
0.00014350610564679687,0.0003561811899279413
0.00014396735816147444,0.0004002013991326395
