train,val
0.0003253835801018363,0.0009596281089361055
0.00027290569023665634,0.0007457508540212892
0.0002453239108493651,0.0005843785386958558
0.00022603548728125625,0.00045130578536886986
0.00022401915077889433,0.000485511825880404
0.00021413473905913176,0.000589171346614487
0.00019700161260679904,0.00034379956081716375
0.0001992203140039335,0.00047316971607790987
0.0001797276278141077,0.00037555658048443985
0.0001742776610253648,0.00037366638022923735
0.00016189868488041781,0.00039418441541045837
0.00018076496889629485,0.0002992549699505933
0.0001655297228001754,0.0003987561636492593
0.00016181464256529945,0.00046964009079206534
0.0001592308553153671,0.0005230493669828782
0.0001605311583569464,0.00042769537540679914
0.0001602776926214862,0.00039634920353094367
