train,val
0.001054602506193045,0.0010717154596932232
0.0006546619637206223,0.0008951305884693283
0.0006506826434651227,0.0008815732595394366
0.0006055434488485208,0.0007302070574951358
0.0005699759151000938,0.0008191007531422656
0.0006110743507052981,0.0007947443256853149
0.0005822039721428461,0.0006569248223968315
0.0005736350693216784,0.0006411934075003956
0.0005320233683806987,0.000497562667078455
0.000530866611414415,0.0006651973119005561
0.0005233810590258385,0.0006320809814496897
0.0005097563832011025,0.000519059511134401
0.0004796949802788819,0.0004077314726600889
0.00047419310941628086,0.0005132193939061836
0.0004874466891912989,0.0005575160867010709
0.00049073224745809,0.0005234753378317691
0.00048563812681577586,0.00042877419327851384
0.00045318804551648813,0.00046650250769744164
