train,val
0.0013444276977237235,0.0017217125324646351
0.000991795752961261,0.0011030578884582425
0.0009278655095597726,0.0010343932151472364
0.0007781259422776278,0.0013717155817581244
0.0007639296501949431,0.0005455158800076054
0.0006122748608976981,0.0011175461862580685
0.0006063962968168111,0.0006507812542995123
0.0005999246405304371,0.0007506986796478629
0.0005655444038393807,0.00036664375783216366
0.0005948120169268368,0.0006393751323504334
0.0006222998947735207,0.0005221967135239757
0.0006187352784228471,0.0007341775836469325
0.0006921808178865738,0.0006352104343921339
0.0005348099742016395,0.0005893674357051727
