train,val
0.000992326580483489,0.0015296122903938416
0.0008539725650016599,0.0013275696011154957
0.0008124515056738277,0.0011642897174257438
0.0008535003182817138,0.001155939384371306
0.0007874670960496565,0.001020134857512803
0.0007904328253329635,0.0009917893781149984
0.0008184733531614491,0.0011104283366437878
0.0008163881157115638,0.0011669458300352141
0.0008174124719440366,0.0009973264586514265
0.000753139362463903,0.0009502150942901071
0.0007802538988356786,0.0009838684481910166
0.0007392115619557051,0.0010409731588309564
0.0007224282645553218,0.0007902048740336806
0.0006889361789649843,0.001074111423508565
0.0007199717751686589,0.0009569842162577461
0.000739144219051423,0.0010286561146459867
0.0007250045846185267,0.0010586750336571355
0.0007482558836769882,0.0009707625962706866
