train,val
0.0015545939515697262,0.0020906070472287517
0.0010574412442609243,0.0018703620637377473
0.0009484411224539494,0.0013785711034870474
0.0008765684710545849,0.001254894944885074
0.0008599875628061244,0.0008812744859964228
0.0008164504840019268,0.0009166397457402826
0.0007725730906079556,0.0007008536960291587
0.0008475897071272917,0.0008740323789355059
0.0007449190949492171,0.0006001899880804837
0.0007784036247664097,0.0005697381744329715
0.000762844960687604,0.0007266383355062527
0.0007292483750890055,0.000694676519252915
0.0007286296235738868,0.0005202845469074629
0.0007234030664449165,0.0006596989237900394
0.0007392897980043227,0.0005912536514118144
0.0007267181670661452,0.0006665467995284976
0.0006857179265930077,0.0006525606719291178
0.0006964923568594153,0.00044880945938530203
0.0007174876896512544,0.000681403128580244
0.0006941019058632929,0.0008397711499128491
0.0007411713095651661,0.0006166508416684407
0.0006943447884632056,0.00064174430246147
0.0007010337133299169,0.000689038527035826
