train,val
0.0003908687474474371,0.000388849386739742
0.00019564946238352873,0.0003839214714389527
0.00020275381332511506,0.00042090829716155144
0.00020520107097635767,0.00029986196813811347
0.0001865058170134368,0.00029601112165450553
0.0001504780479998765,0.0002761250000902151
0.00016781730099375846,0.0002502441502261006
0.00014439253273806788,0.0003255493676092094
0.00014119978520321972,0.00023078143705946707
0.00014775351069916108,0.0002888029194513945
0.00014538369977289085,0.00024790954415473845
0.00013961703035443116,0.0004240787292922281
0.000125063590581481,0.00020559969346032776
0.0001222182973872955,0.0002340432919073214
0.00012660152638810693,0.00020271345978919956
0.00012665991966036763,0.0002538133178602394
0.0001289952504119768,0.0001905085645659341
0.00011398883733075721,0.0002894201109523672
0.00011527621381697081,0.00023920677031655677
0.00011453151373054896,0.00029131267813787366
0.00010951589194401552,0.00019920159728088407
0.00010881351748159053,0.0002852689267423346
